_id,gid,genre,Q,A,hard
719,13,西ヨーロッパ世界の成立,ゲルマン人の大移動の原因となった西進してきたのはアジア系の民族は何人か?,フン人,
720,13,西ヨーロッパ世界の成立,4～5世紀にゲルマン民族の大移動が起こるきっかけを作ったアジア系の遊牧民族は? ,フン族 ,
721,13,西ヨーロッパ世界の成立,ギリシャ語で「岩」という意味の名前を持つ、ローマ・カトリック初代教皇は? ,ペテロ ,
722,13,西ヨーロッパ世界の成立,５世紀から９世紀にかけてイングランドで覇権を争ったアングロ・サクソン人による７つの王国の総称は何?,ヘプターキー,難
723,13,西ヨーロッパ世界の成立,「宮宰」とも呼ばれるフランク王国の行政・財政を牛耳った重職を何という?,マヨル・ドムス,難
724,13,西ヨーロッパ世界の成立,870年、フランク王国の領土の再画定を定めた条約は何か?,メルセン条約,
725,13,西ヨーロッパ世界の成立,クロヴィス1世が481年に創始したフランク王国最初の王朝を何というか?,メロヴィング朝,
727,13,西ヨーロッパ世界の成立,6世紀にベネディクトゥスが西欧で最初の修道院を創設したのはどこ?,モンテ・カシノ,
730,13,西ヨーロッパ世界の成立,パリ伯でノルマン人を撃退し、987年に西フランクでカペー朝を成立させた人物は誰か?,ユーグ・カペー,
731,13,西ヨーロッパ世界の成立,ヴァンダル王国・東ゴート王国を滅ぼした東ローマ皇帝は誰?,ユスティニアヌス,
732,13,西ヨーロッパ世界の成立,ピピンがロンバルド族を破り、教皇領として献上した地方は何か?,ラヴェンナ地方,
733,13,西ヨーロッパ世界の成立,ゲルマン諸族が北イタリアに建設した国は何か?,ランゴバルド王国,
734,13,西ヨーロッパ世界の成立,774年にカール大帝が滅ぼしたイタリアの国は何王国?,ランゴバルド王国,
735,13,西ヨーロッパ世界の成立,ヴァイキングで、862年にラドガを支配しノヴゴロドを建設したとされる、ルーシの最初の首長は誰？,リューリク,
736,13,西ヨーロッパ世界の成立,800年、ピピンの子カールに戴冠したローマ教皇は誰?,レオ3世,
737,13,西ヨーロッパ世界の成立,955年にオットー1世指揮下の東フランク軍が、侵入してきたマジャール人を撃退した戦いは？,レヒフェルトの戦い,難
738,13,西ヨーロッパ世界の成立,496年にフランク王国の初代国王クローヴィスと配下のフランク族に洗礼を施したランス大司教は?　,レミギウス,難
739,13,西ヨーロッパ世界の成立,カール大帝とイスラム軍の激闘を描く、12世紀初めに完成したフランス最古の叙事詩といえば？,ローランの歌,
741,13,西ヨーロッパ世界の成立,西ローマ帝国最後の皇帝は誰？,ロムルス・アウグストゥルス,
742,13,西ヨーロッパ世界の成立,西ヨーロッパの10～11世紀の封建制度の起源となったものの一つで、ローマ末期の土地制度は何か?,恩貸地制度,難
743,13,西ヨーロッパ世界の成立,ピピン3世のカロリング朝が教皇にラヴェンナ地方を寄進したことが起源となっているものは何か？,教皇領,
744,13,西ヨーロッパ世界の成立,10世紀頃に始まり、農地を３分割して一つを休耕地とする農法は何か?,三圃制,
745,13,西ヨーロッパ世界の成立,西ヨーロッパの10～11世紀の封建制度の起源となったものの一つで、ゲルマン人の制度は何か?,従土制,
746,13,西ヨーロッパ世界の成立,カール・マルテルの子でカール大帝の父親にあたるフランク王国の王は? ,小ピピン ,
747,13,西ヨーロッパ世界の成立,962年オットー1世がマジャール人を退け東フランクで成立させた国家は何か?,神聖ローマ帝国,
748,13,西ヨーロッパ世界の成立,ゲルマン諸族が418年にイベリア半島に建設した国は何か?,西ゴート王国,
749,13,西ヨーロッパ世界の成立,荘園のうち、農奴の賦役労働で維持される領主の私有地を何という?,直営地,
750,13,西ヨーロッパ世界の成立,ゲルマン人傭兵隊長オドアケルを倒し、イタリアに建国したゲルマン系民族は何か?,東ゴート人,
751,13,西ヨーロッパ世界の成立,西ヨーロッパの封建制度の経済的基礎となる荘園制度で、君主から保証された所領内で裁判や課税について国王の関与を拒否する権利を何というか?,不輸不入権,
752,13,西ヨーロッパ世界の成立,原始のゲルマン人が重要問題を決めていた成年男性自由人の集会をなんというか?,民会,
753,14,東ヨーロッパ世界の成立と発展,ネヴァ河畔の戦いでスウェーデンを、チュド湖上の戦いでドイツを破った13世紀ロシアの英雄は?,アレクサンドル・ネフスキー,
754,14,東ヨーロッパ世界の成立と発展,モスクワ大公国の王で、ツァーリの称号を初めて使用し、モンゴルからの自立を実現したのは誰か?,イヴァン3世,
755,14,東ヨーロッパ世界の成立と発展,東ローマ皇帝がローマ教皇と対立するきっかけとなった、726年にレオーン3世が始めた聖像破壊運動のことを何という?,イコノクラスム,
756,14,東ヨーロッパ世界の成立と発展,1000年にキリスト教に改宗しローマ教皇からハンガリー国王として聖別をうけ戴冠したハンガリー王国の初代国王は?,イシュトヴァーン1世,難
757,14,東ヨーロッパ世界の成立と発展,988年にはキリスト教を国教として導入、また東ローマ皇帝バシレイオス2世の妹アンナと結婚したキエフ大公は?,ウラジーミル1世,
758,14,東ヨーロッパ世界の成立と発展,キエフ大公ウラジーミル2世作った法典は何か?,モノマフの法典,難
759,14,東ヨーロッパ世界の成立と発展,1453年にビザンツ帝国を滅ぼした国は?,オスマン帝国,
760,14,東ヨーロッパ世界の成立と発展,ノボゴロド国のリューリクの一族がドニエプル川を南下し、南ロシアに建てた公国は何か?,キエフ公国,
761,14,東ヨーロッパ世界の成立と発展,キエフ公国の時代に、ロシアでは何に改宗したか?,ギリシア正教,
762,14,東ヨーロッパ世界の成立と発展,ローマ・カトリック教会と分裂した東方教会を何と呼ぶ?,ギリシア正教会,
764,14,東ヨーロッパ世界の成立と発展,ギリシャ正教会の宣教師キュリロスがギリシャ文字を元に考案した、ロシア語などに使われる文字は?,キリル文字,
765,14,東ヨーロッパ世界の成立と発展,15世紀後半にイワン大帝が迎賓館として建築した、モスクワのクレムリンにある宮殿は？,グラノヴィータヤ宮殿,難
766,14,東ヨーロッパ世界の成立と発展,ギリシャ語で「軍団」という意味がある、東ローマ帝国で６世紀頃から使用されていた地方行政制度は?,セマ制,難
768,14,東ヨーロッパ世界の成立と発展,南スラヴ人のうちギリシア正教に改宗し、12世紀にはバルカン北部を支配したのは何人か?,セルビア人,
769,14,東ヨーロッパ世界の成立と発展,マケドニア国王カッサンドロスによって建設され、７世紀以降ビサンツ帝国第２の都市として栄えたのは?,テッサロニキ,
770,14,東ヨーロッパ世界の成立と発展,532年にユスティニアヌス帝の時代の東ローマ帝国で起きたギリシャ語で「勝利」という意味の反乱は?,ニカの乱,難
771,14,東ヨーロッパ世界の成立と発展,ロシアにて862年にノルマン人の一派のルーシが建国したのは何か?,ノヴゴロド国,
772,14,東ヨーロッパ世界の成立と発展,ローマ帝国で鋳造されたソリドゥス金貨を引き継ぐ形で東ローマ帝国で造られていた金貨のことを何という?,ノミスマ,
773,14,東ヨーロッパ世界の成立と発展,十字軍の手に落ちたコンスタンティノープルを奪回したミカエル８世が皇帝に即位した後に開いた東ローマ帝国の王朝は?,パレオロゴス朝,
774,14,東ヨーロッパ世界の成立と発展,ビザンツ帝国の首都はどこか?,ビザンティウム,
775,14,東ヨーロッパ世界の成立と発展,9世紀頃に公国を形成したボヘミアの王朝で、13世紀にハプスブルグ家と対立関係にあり、1306年に断絶したのは?,プシェミスル朝,難
776,14,東ヨーロッパ世界の成立と発展,東ローマ帝国で、貴族に対して国家への軍事奉仕と引き換えに土地所有を認めた制度のことを何という?,プロノイア制,難
777,14,東ヨーロッパ世界の成立と発展,西スラヴ人の内、14世紀にリトアニアとの同君連合国家を形成したのは何人か?,ポーランド人,
778,14,東ヨーロッパ世界の成立と発展,921年に建国され1212年にはオットー4世の金印勅書により王国となり、事実上神聖ローマ帝国内初の独立国家となったのは?,ボヘミア王国,
779,14,東ヨーロッパ世界の成立と発展,867年にクーデターでアモリア朝を倒したバシレイオス1世が開き、1057年まで続いた東ローマ帝国中期の王朝は?,マケドニア王朝 ,
